,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.3888888888888889,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.8461538461538461
