,Fp1,FT9,TP9,F8,AF7,F6,AF8,AF4
Fp1,0.8148148148148148,0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.0,0.0
FT9,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.5,0.1,0.0,0.0,0.4,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
