,F7,FT9,P7,CP2,Fp2,PO3,F6,AF8
F7,0.6875,0.25,0.0,0.0,0.0,0.0,0.0625,0.0
FT9,0.47619047619047616,0.42857142857142855,0.0,0.0,0.0,0.0,0.09523809523809523,0.0
P7,0.0,0.0,0.3076923076923077,0.0,0.0,0.38461538461538464,0.0,0.3076923076923077
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.16,0.0,0.0,0.44,0.0,0.4
F6,0.4,0.4,0.0,0.0,0.0,0.0,0.2,0.0
AF8,0.0,0.0,0.17391304347826086,0.0,0.0,0.43478260869565216,0.0,0.391304347826087
