,Fp1,F7,FT10,FC2,F8,AF7,F5,AF8
Fp1,0.40625,0.0,0.0,0.0,0.125,0.0,0.0,0.46875
F7,0.0,0.3492063492063492,0.0,0.2857142857142857,0.0,0.36507936507936506,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.34,0.0,0.32,0.0,0.34,0.0,0.0
F8,0.35714285714285715,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.35714285714285715
AF7,0.0,0.35384615384615387,0.0,0.27692307692307694,0.0,0.36923076923076925,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2916666666666667,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.625
