,Fp1,O1,TP10,F8,Fp2,AF7,F5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.2361111111111111,0.20833333333333334,0.041666666666666664,0.05555555555555555,0.20833333333333334,0.041666666666666664,0.20833333333333334
TP10,0.0,0.20833333333333334,0.25,0.0,0.05555555555555555,0.2777777777777778,0.0,0.20833333333333334
F8,0.0,0.016666666666666666,0.0,0.5833333333333334,0.0,0.0,0.4,0.0
Fp2,0.0,0.20833333333333334,0.20833333333333334,0.0,0.16666666666666666,0.20833333333333334,0.0,0.20833333333333334
AF7,0.0,0.17204301075268819,0.21505376344086022,0.0,0.043010752688172046,0.3978494623655914,0.0,0.17204301075268819
F5,0.0,0.02040816326530612,0.0,0.5102040816326531,0.0,0.0,0.46938775510204084,0.0
FC4,0.0,0.23076923076923078,0.23076923076923078,0.0,0.06153846153846154,0.24615384615384617,0.0,0.23076923076923078
