,FT9,P8,FT10,FC2,AF7,AFz,AF8,AF4
FT9,0.2629984856133266,0.1458859162039374,0.14487632508833923,0.06865219586067643,0.12619888944977284,0.05956587582029278,0.05199394245330641,0.1398283695103483
P8,0.15129151291512916,0.2746441750131787,0.16447021613073273,0.008434370057986295,0.1033210332103321,0.08750658935160781,0.09488666315234581,0.11544544016868741
FT10,0.1676267281105991,0.17684331797235023,0.27476958525345624,0.048963133640553,0.055299539170506916,0.023617511520737326,0.10656682027649769,0.14631336405529954
FC2,0.08747640025173065,0.007551919446192574,0.050975456261799876,0.35179358086847073,0.14033983637507866,0.1485210824417873,0.10383889238514789,0.10950283196979232
AF7,0.1417142857142857,0.11314285714285714,0.05657142857142857,0.12742857142857142,0.25942857142857145,0.16228571428571428,0.022857142857142857,0.11657142857142858
AFz,0.07450030284675954,0.10478497880072683,0.029073288915808602,0.14112658994548757,0.17443973349485162,0.306480920654149,0.09327680193821926,0.07631738340399757
AF8,0.08081570996978851,0.1351963746223565,0.13746223564954682,0.12462235649546828,0.0324773413897281,0.11858006042296072,0.3693353474320242,0.0015105740181268882
AF4,0.1560161197466897,0.12435233160621761,0.1421991940126655,0.09959700633275763,0.11514104778353483,0.06966033390903857,0.0017271157167530224,0.2913068508923431
