,FT9,P8,FT10,FC2,AF7,AFz,AF8,AF4
FT9,0.17894736842105263,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.0,0.18947368421052632
P8,0.11585365853658537,0.2804878048780488,0.0,0.0,0.23170731707317074,0.25,0.0,0.12195121951219512
FT10,0.0,0.0,0.29411764705882354,0.35294117647058826,0.0,0.0,0.35294117647058826,0.0
FC2,0.0,0.0,0.09090909090909091,0.4393939393939394,0.0,0.0,0.4696969696969697,0.0
AF7,0.125,0.2565789473684211,0.0,0.0,0.23684210526315788,0.25,0.0,0.13157894736842105
AFz,0.12025316455696203,0.26582278481012656,0.0,0.0,0.23417721518987342,0.25316455696202533,0.0,0.12658227848101267
AF8,0.0,0.0,0.0759493670886076,0.3924050632911392,0.0,0.0,0.5316455696202531,0.0
AF4,0.17346938775510204,0.21428571428571427,0.0,0.0,0.21428571428571427,0.21428571428571427,0.0,0.1836734693877551
