,Fp1,P8,TP10,T8,F4,F8,Fp2,AF7
Fp1,0.3020833333333333,0.14583333333333334,0.0,0.0,0.0,0.0,0.3125,0.23958333333333334
P8,0.2641509433962264,0.24528301886792453,0.0,0.0,0.0,0.0,0.2641509433962264,0.22641509433962265
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.5428571428571428,0.45714285714285713,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5161290322580645,0.4838709677419355,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3020833333333333,0.14583333333333334,0.0,0.0,0.0,0.0,0.3125,0.23958333333333334
AF7,0.2804878048780488,0.17073170731707318,0.0,0.0,0.0,0.0,0.2804878048780488,0.2682926829268293
