,Fp1,FT10,F4,Fp2,AF7,TP7,C6,AF4
Fp1,0.3103448275862069,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.3448275862068966
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.19148936170212766,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.2765957446808511
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.2647058823529412,0.0,0.0,0.35294117647058826,0.0,0.0,0.0,0.38235294117647056
