,Fp1,P8,TP10,T8,F4,F8,Fp2,AF7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.625,0.25,0.0,0.0,0.0,0.0,0.125
TP10,0.0,0.27586206896551724,0.41379310344827586,0.0,0.0,0.0,0.0,0.3103448275862069
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.16129032258064516,0.3548387096774194,0.0,0.0,0.0,0.0,0.4838709677419355
