,Fp1,F7,O2,FT10,F8,Fp2,AF7,F2
Fp1,0.36363636363636365,0.22727272727272727,0.0,0.0,0.0,0.0,0.4090909090909091,0.0
F7,0.35294117647058826,0.29411764705882354,0.0,0.0,0.0,0.0,0.35294117647058826,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.23529411764705882,0.14705882352941177,0.0,0.0,0.0,0.0,0.6176470588235294,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
