,Fp1,FT9,F8,Fp2,AF7,POz,AF8,FCz
Fp1,0.3815789473684211,0.0,0.0,0.2894736842105263,0.0,0.0,0.32894736842105265,0.0
FT9,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.0,0.5161290322580645
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34375,0.0,0.0,0.3125,0.0,0.0,0.34375,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
AF8,0.35294117647058826,0.0,0.0,0.3088235294117647,0.0,0.0,0.3382352941176471,0.0
FCz,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.5666666666666667
