,Fp1,FT9,F8,Fp2,AF7,POz,AF8,FCz
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3974358974358974,0.20512820512820512,0.0,0.0,0.0,0.3974358974358974
Fp2,0.0,0.0,0.3469387755102041,0.30612244897959184,0.0,0.0,0.0,0.3469387755102041
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.3974358974358974,0.20512820512820512,0.0,0.0,0.0,0.3974358974358974
