,Fp1,Fz,TP9,TP10,F8,AF7,AFz,AF8
Fp1,0.256198347107438,0.0,0.2644628099173554,0.0,0.19008264462809918,0.008264462809917356,0.0,0.2809917355371901
Fz,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
TP9,0.2578125,0.0,0.265625,0.0,0.1796875,0.015625,0.0,0.28125
TP10,0.0,0.0,0.010526315789473684,0.3684210526315789,0.0,0.25263157894736843,0.3684210526315789,0.0
F8,0.25842696629213485,0.0,0.24719101123595505,0.0,0.23595505617977527,0.0,0.0,0.25842696629213485
AF7,0.03529411764705882,0.0,0.047058823529411764,0.2823529411764706,0.023529411764705882,0.29411764705882354,0.2823529411764706,0.03529411764705882
AFz,0.0,0.0,0.00980392156862745,0.37254901960784315,0.0,0.24509803921568626,0.37254901960784315,0.0
AF8,0.2391304347826087,0.0,0.2536231884057971,0.0,0.16666666666666666,0.007246376811594203,0.0,0.3333333333333333
