,Fp1,Fz,TP9,TP10,F8,AF7,AFz,AF8
Fp1,0.2,0.0,0.3,0.2,0.0,0.0,0.0,0.3
Fz,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
TP9,0.029850746268656716,0.0,0.5373134328358209,0.1791044776119403,0.0,0.0,0.0,0.2537313432835821
TP10,0.0,0.0,0.2631578947368421,0.3684210526315789,0.0,0.13157894736842105,0.0,0.23684210526315788
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.12,0.0,0.88,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.045454545454545456,0.0,0.4090909090909091,0.20454545454545456,0.0,0.0,0.0,0.3409090909090909
