,Fp1,Fz,F4,AF7,AF3,F1,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.8146551724137931,0.0,0.0,0.1853448275862069,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.5029239766081871,0.0,0.0,0.49707602339181284,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.5738498789346247,0.0,0.4261501210653753
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.4213075060532688,0.0,0.5786924939467313
