,Fp1,Fz,FC1,AF7,AF3,F1,F2,FCz
Fp1,0.26042692939244666,0.0,0.0,0.24367816091954023,0.0,0.25385878489326763,0.0,0.24203612479474548
Fz,0.0,0.34409161894846435,0.34044768349817806,0.0,0.31546069755335765,0.0,0.0,0.0
FC1,0.0,0.3418447107868682,0.34340802501302764,0.0,0.31474726420010424,0.0,0.0,0.0
AF7,0.25143242332322213,0.0,0.0,0.25446579036063366,0.0,0.24974721941354905,0.0,0.24435456690259522
AF3,0.0,0.33259911894273125,0.3314977973568282,0.0,0.33590308370044053,0.0,0.0,0.0
F1,0.25145631067961166,0.0,0.0,0.23915857605177993,0.0,0.2605177993527508,0.0,0.24886731391585762
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.2409990269218294,0.0,0.0,0.23645799545896853,0.0,0.25137852740836847,0.0,0.27116445021083363
