,F3,FC6,FC2,AF7,F1,F5,FC4,FCz
F3,0.33073929961089493,0.3346303501945525,0.3346303501945525,0.0,0.0,0.0,0.0,0.0
FC6,0.19953596287703015,0.3990719257540603,0.4013921113689095,0.0,0.0,0.0,0.0,0.0
FC2,0.1382636655948553,0.27813504823151125,0.5836012861736335,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
