,frontalpole-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.1440677966101695,0.1445386064030132,0.1374764595103578,0.14500941619585686,0.1440677966101695,0.1435969868173258,0.14124293785310735
inferiorparietal-rh,0.0,0.14305949008498584,0.1449480642115203,0.13786591123701605,0.14447592067988668,0.1449480642115203,0.14258734655335223,0.1421152030217186
isthmuscingulate-rh,0.0,0.14306712395884372,0.14306712395884372,0.14208721215090642,0.14306712395884372,0.14306712395884372,0.14306712395884372,0.14257716805487505
lateraloccipital-rh,0.0,0.14332706766917294,0.14520676691729323,0.13721804511278196,0.14473684210526316,0.14473684210526316,0.14285714285714285,0.14191729323308272
middletemporal-rh,0.0,0.1429247515380975,0.14481779460482727,0.13819214387127307,0.14434453383814483,0.14481779460482727,0.14245149077141506,0.14245149077141506
parahippocampal-rh,0.0,0.14467483506126297,0.14420358152686144,0.13760603204524033,0.14467483506126297,0.14373232799245994,0.14420358152686144,0.14090480678605088
temporalpole-rh,0.0,0.14237614237614238,0.1443001443001443,0.139009139009139,0.14381914381914382,0.1443001443001443,0.1418951418951419,0.1443001443001443
