,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.36363636363636365,0.09090909090909091,0.0,0.25,0.045454545454545456,0.0,0.18181818181818182,0.06818181818181818
frontalpole-rh,0.13114754098360656,0.22950819672131148,0.0,0.19672131147540983,0.19672131147540983,0.0,0.2459016393442623,0.0
fusiform-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.26785714285714285,0.14285714285714285,0.0,0.26785714285714285,0.10714285714285714,0.0,0.21428571428571427,0.0
medialorbitofrontal-lh,0.10714285714285714,0.25,0.0,0.17857142857142858,0.23214285714285715,0.0,0.23214285714285715,0.0
paracentral-lh,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222
rostralanteriorcingulate-lh,0.19047619047619047,0.1746031746031746,0.0,0.25396825396825395,0.14285714285714285,0.0,0.23809523809523808,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.7894736842105263
