,inferiorparietal-rh,precentral-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12,0.09333333333333334,0.13333333333333333,0.13333333333333333
precentral-rh,0.10112359550561797,0.1348314606741573,0.14606741573033707,0.14606741573033707,0.10112359550561797,0.07865168539325842,0.14606741573033707,0.14606741573033707
rostralmiddlefrontal-lh,0.08653846153846154,0.11538461538461539,0.17307692307692307,0.15384615384615385,0.08653846153846154,0.0673076923076923,0.1346153846153846,0.18269230769230768
superiorparietal-rh,0.0891089108910891,0.1188118811881188,0.16831683168316833,0.15841584158415842,0.0891089108910891,0.06930693069306931,0.13861386138613863,0.16831683168316833
superiortemporal-lh,0.12,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12,0.09333333333333334,0.13333333333333333,0.13333333333333333
superiortemporal-rh,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.1111111111111111,0.12698412698412698,0.12698412698412698
supramarginal-lh,0.09375,0.125,0.15625,0.15625,0.09375,0.07291666666666667,0.14583333333333334,0.15625
supramarginal-rh,0.08333333333333333,0.1111111111111111,0.16666666666666666,0.14814814814814814,0.08333333333333333,0.06481481481481481,0.12962962962962962,0.21296296296296297
