,Fp1,F7,FC5,C3,AF3,FT7,FC3,C5
Fp1,0.717948717948718,0.0,0.0,0.0,0.0,0.0,0.0,0.28205128205128205
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616
