,entorhinal-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6882758620689655,0.034482758620689655,0.034482758620689655,0.05103448275862069,0.06206896551724138,0.0,0.0910344827586207,0.038620689655172416
frontalpole-lh,0.026151930261519303,0.6575342465753424,0.08343711083437111,0.12577833125778332,0.0049813200498132005,0.0049813200498132005,0.0784557907845579,0.0186799501867995
frontalpole-rh,0.02577319587628866,0.05670103092783505,0.48350515463917526,0.03402061855670103,0.17938144329896907,0.1824742268041237,0.03814432989690722,0.0
medialorbitofrontal-lh,0.04481434058898848,0.12419974391805377,0.04737516005121639,0.558258642765685,0.11011523687580026,0.040973111395646605,0.005121638924455826,0.06914212548015365
medialorbitofrontal-rh,0.049778761061946904,0.0011061946902654867,0.19911504424778761,0.08628318584070796,0.43805309734513276,0.1913716814159292,0.0,0.034292035398230086
rostralanteriorcingulate-rh,0.0,0.0,0.18013100436681223,0.034934497816593885,0.17903930131004367,0.6058951965065502,0.0,0.0
temporalpole-lh,0.10671256454388985,0.09122203098106713,0.06712564543889846,0.0068846815834767644,0.0,0.0,0.6523235800344234,0.0757314974182444
temporalpole-rh,0.03586206896551724,0.015172413793103448,0.0,0.06896551724137931,0.04275862068965517,0.0,0.057931034482758624,0.7793103448275862
