,bankssts-lh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-lh,0.9068627450980392,0.09313725490196079,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.07623318385650224,0.49327354260089684,0.0,0.03139013452914798,0.08071748878923767,0.06278026905829596,0.07174887892376682,0.18385650224215247
frontalpole-rh,0.0,0.0,0.427536231884058,0.0,0.0,0.18115942028985507,0.15579710144927536,0.23550724637681159
insula-rh,0.0,0.052941176470588235,0.0,0.3588235294117647,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177
medialorbitofrontal-lh,0.0,0.041474654377880185,0.0,0.0576036866359447,0.42857142857142855,0.10368663594470046,0.19815668202764977,0.17050691244239632
medialorbitofrontal-rh,0.0,0.035555555555555556,0.12,0.05555555555555555,0.10444444444444445,0.32222222222222224,0.18444444444444444,0.17777777777777778
rostralanteriorcingulate-lh,0.0,0.033271719038817,0.08317929759704251,0.04621072088724584,0.16266173752310537,0.15711645101663585,0.32162661737523107,0.19593345656192238
rostralanteriorcingulate-rh,0.0,0.07719928186714542,0.12028725314183124,0.04488330341113106,0.12567324955116696,0.13644524236983843,0.17594254937163376,0.31956912028725315
