,Fp1,FT9,FC6,F4,Fp2,AF7,AF8,AF4
Fp1,0.45564516129032256,0.0,0.0,0.0,0.27419354838709675,0.2701612903225806,0.0,0.0
FT9,0.0,0.6875,0.0,0.3125,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.5238095238095238,0.0,0.47619047619047616,0.0,0.0,0.0,0.0
Fp2,0.34,0.0,0.0,0.0,0.335,0.325,0.0,0.0
AF7,0.335,0.0,0.0,0.0,0.335,0.33,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
