,Fp1,FT9,Fp2,AF7,AF3,FT7,FT8,AF4
Fp1,0.4722222222222222,0.0,0.5277777777777778,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5634920634920635,0.0,0.0,0.4365079365079365,0.0,0.0,0.0
Fp2,0.225,0.0,0.775,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.29891304347826086,0.0,0.0,0.7010869565217391,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
