,Fp1,Fz,Fp2,AF7,F1,F6,AF8,AF4
Fp1,0.5234899328859061,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.46308724832214765
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.375,0.0,0.0,0.0,0.0,0.0,0.25,0.375
AF4,0.4675324675324675,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.5194805194805194
