,frontalpole-rh,isthmuscingulate-rh,parsopercularis-lh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.6622516556291391,0.0728476821192053,0.006622516556291391,0.026490066225165563,0.0,0.2052980132450331,0.0,0.026490066225165563
isthmuscingulate-rh,0.07692307692307693,0.5576923076923077,0.00641025641025641,0.04487179487179487,0.2692307692307692,0.0,0.0,0.04487179487179487
parsopercularis-lh,0.011627906976744186,0.011627906976744186,0.877906976744186,0.011627906976744186,0.0,0.0755813953488372,0.0,0.011627906976744186
pericalcarine-lh,0.017964071856287425,0.059880239520958084,0.005988023952095809,0.7125748502994012,0.0658682634730539,0.09580838323353294,0.0,0.041916167664670656
pericalcarine-rh,0.0,0.2676056338028169,0.0,0.06338028169014084,0.6690140845070423,0.0,0.0,0.0
temporalpole-lh,0.1232876712328767,0.0,0.0776255707762557,0.0730593607305936,0.0,0.7168949771689498,0.0,0.0091324200913242
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.8648648648648649,0.13513513513513514
transversetemporal-rh,0.01910828025477707,0.050955414012738856,0.006369426751592357,0.044585987261146494,0.0,0.0,0.10828025477707007,0.7707006369426752
