,bankssts-lh,entorhinal-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.872093023255814,0.0,0.023255813953488372,0.0,0.0,0.0,0.10465116279069768,0.0
entorhinal-rh,0.0,0.6842105263157895,0.0,0.17105263157894737,0.039473684210526314,0.0,0.039473684210526314,0.06578947368421052
fusiform-rh,0.0,0.0,0.3006535947712418,0.0,0.23529411764705882,0.2222222222222222,0.0457516339869281,0.19607843137254902
isthmuscingulate-rh,0.0,0.16853932584269662,0.0,0.4943820224719101,0.0,0.06741573033707865,0.23595505617977527,0.033707865168539325
lingual-rh,0.0,0.02127659574468085,0.2695035460992908,0.0,0.375886524822695,0.1773049645390071,0.0,0.15602836879432624
parahippocampal-rh,0.0,0.0,0.18404907975460122,0.06134969325153374,0.12883435582822086,0.31901840490797545,0.11042944785276074,0.19631901840490798
temporalpole-rh,0.046052631578947366,0.046052631578947366,0.019736842105263157,0.16447368421052633,0.0,0.09210526315789473,0.5328947368421053,0.09868421052631579
transversetemporal-rh,0.0,0.045454545454545456,0.17532467532467533,0.032467532467532464,0.11688311688311688,0.22077922077922077,0.11038961038961038,0.2987012987012987
