,bankssts-lh,entorhinal-rh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
entorhinal-rh,0.0,0.5757575757575758,0.0,0.3939393939393939,0.0,0.0,0.030303030303030304,0.0
fusiform-rh,0.0,0.0,0.3006535947712418,0.0,0.23529411764705882,0.2222222222222222,0.0457516339869281,0.19607843137254902
isthmuscingulate-rh,0.0,0.18292682926829268,0.0,0.45121951219512196,0.0,0.07317073170731707,0.25609756097560976,0.036585365853658534
lingual-rh,0.0,0.0,0.3114754098360656,0.0,0.30327868852459017,0.20491803278688525,0.0,0.18032786885245902
parahippocampal-rh,0.0,0.0,0.19736842105263158,0.06578947368421052,0.13815789473684212,0.26973684210526316,0.11842105263157894,0.21052631578947367
temporalpole-rh,0.0,0.03614457831325301,0.03614457831325301,0.30120481927710846,0.0,0.1686746987951807,0.3493975903614458,0.10843373493975904
transversetemporal-rh,0.0,0.0,0.2076923076923077,0.038461538461538464,0.13846153846153847,0.26153846153846155,0.1,0.25384615384615383
