,Fp1,Fz,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.07583774250440917,0.0,0.07936507936507936,0.0,0.0,0.0,0.0,0.07760141093474426,0.0,0.07936507936507936,0.0,0.07760141093474426,0.0,0.06701940035273368,0.0,0.019400352733686066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583774250440917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07760141093474426,0.0,0.06878306878306878,0.0,0.0,0.0,0.06349206349206349,0.07936507936507936,0.0,0.07054673721340388,0.07936507936507936,0.0,0.001763668430335097,0.0,0.0,0.0,0.0,0.007054673721340388,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.06386066763425254,0.0,0.08853410740203194,0.0,0.0,0.0,0.0,0.08563134978229318,0.0,0.08708272859216255,0.0,0.07256894049346879,0.0,0.05660377358490566,0.0,0.01741654571843251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783744557329463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841799709724238,0.0,0.06531204644412192,0.0,0.0,0.0,0.05660377358490566,0.08853410740203194,0.0,0.05805515239477504,0.0899854862119013,0.0,0.001451378809869376,0.0,0.0,0.0,0.0,0.005805515239477504,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.06177606177606178,0.0,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.0,0.06306306306306306,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.0,0.0,0.0,0.02574002574002574,0.06306306306306306,0.03474903474903475,0.05148005148005148,0.0,0.06306306306306306,0.0,0.06306306306306306,0.0489060489060489,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06306306306306306,0.06177606177606178,0.0,0.0,0.0,0.059202059202059204,0.02574002574002574
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.05549263873159683,0.0,0.0,0.06795016987542468,0.0,0.0,0.0,0.0,0.0,0.06908267270668177,0.0,0.06908267270668177,0.0,0.06908267270668177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061155152887882216,0.0,0.0,0.0,0.022650056625141562,0.061155152887882216,0.030577576443941108,0.045300113250283124,0.0,0.06342015855039637,0.0,0.06908267270668177,0.04303510758776897,0.0,0.06908267270668177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908267270668177,0.05889014722536806,0.0,0.0,0.0,0.053227633069082674,0.022650056625141562
CP5,0.0,0.0,0.05994550408719346,0.0,0.08174386920980926,0.0,0.0,0.0,0.0,0.08991825613079019,0.0,0.08991825613079019,0.0,0.07220708446866485,0.0,0.05858310626702997,0.0,0.014986376021798364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08310626702997276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08719346049046321,0.0,0.06267029972752043,0.0,0.0,0.0,0.05313351498637602,0.09264305177111716,0.0,0.05449591280653951,0.09264305177111716,0.0,0.0013623978201634877,0.0,0.0,0.0,0.0,0.005449591280653951,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.06043956043956044,0.0,0.08379120879120878,0.0,0.0,0.0,0.0,0.08653846153846154,0.0,0.09065934065934066,0.0,0.07280219780219781,0.0,0.059065934065934064,0.0,0.016483516483516484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07967032967032966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08516483516483517,0.0,0.06318681318681318,0.0,0.0,0.0,0.05357142857142857,0.09340659340659341,0.0,0.054945054945054944,0.09340659340659341,0.0,0.0013736263736263737,0.0,0.0,0.0,0.0,0.005494505494505495,0.0,0.0
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.06758832565284179,0.0,0.08141321044546851,0.0,0.0,0.0,0.0,0.08141321044546851,0.0,0.08294930875576037,0.0,0.07987711213517665,0.0,0.0629800307219662,0.0,0.016897081413210446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987711213517665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08141321044546851,0.0,0.0706605222734255,0.0,0.0,0.0,0.059907834101382486,0.08294930875576037,0.0,0.06144393241167435,0.08294930875576037,0.0,0.0015360983102918587,0.0,0.0,0.0,0.0,0.006144393241167435,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.05268817204301075,0.0,0.0,0.06559139784946237,0.0,0.0,0.0,0.0,0.0,0.07526881720430108,0.0,0.07419354838709677,0.0,0.07311827956989247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05806451612903226,0.0,0.0,0.0,0.021505376344086023,0.05806451612903226,0.02903225806451613,0.043010752688172046,0.0,0.060215053763440864,0.0,0.07204301075268817,0.04086021505376344,0.0,0.07634408602150537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07204301075268817,0.05591397849462366,0.0,0.0,0.0,0.05053763440860215,0.021505376344086023
Oz,0.0,0.0,0.07334525939177101,0.0,0.07513416815742398,0.0,0.0,0.0,0.0,0.07871198568872988,0.0,0.07871198568872988,0.0,0.07871198568872988,0.0,0.07513416815742398,0.0,0.012522361359570662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07871198568872988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07871198568872988,0.0,0.07155635062611806,0.0,0.0,0.0,0.06440071556350627,0.07871198568872988,0.0,0.06797853309481217,0.07871198568872988,0.0,0.0017889087656529517,0.0,0.0,0.0,0.0,0.007155635062611807,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.05308775731310943,0.0,0.0,0.06608884073672806,0.0,0.0,0.0,0.0,0.0,0.07475622968580715,0.0,0.07367280606717226,0.0,0.07258938244853738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05850487540628386,0.0,0.0,0.0,0.021668472372697724,0.05850487540628386,0.02925243770314193,0.04333694474539545,0.0,0.06067172264355363,0.0,0.07150595882990249,0.041170097508125676,0.0,0.07475622968580715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07150595882990249,0.056338028169014086,0.0,0.0,0.0,0.050920910075839654,0.021668472372697724
