,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.21428571428571427,0.0,0.15079365079365079,0.16666666666666666,0.16666666666666666,0.0,0.09523809523809523,0.20634920634920634
insula-lh,0.0,0.5161290322580645,0.0,0.06451612903225806,0.0,0.16129032258064516,0.25806451612903225,0.0
lateralorbitofrontal-rh,0.1826086956521739,0.0,0.22608695652173913,0.11304347826086956,0.23478260869565218,0.0,0.034782608695652174,0.20869565217391303
medialorbitofrontal-lh,0.16964285714285715,0.05357142857142857,0.09821428571428571,0.23214285714285715,0.11607142857142858,0.0,0.16964285714285715,0.16071428571428573
medialorbitofrontal-rh,0.1885245901639344,0.0,0.20491803278688525,0.12295081967213115,0.22131147540983606,0.0,0.04918032786885246,0.21311475409836064
parahippocampal-rh,0.0,0.17073170731707318,0.0,0.0,0.0,0.8292682926829268,0.0,0.0
rostralanteriorcingulate-lh,0.11235955056179775,0.20224719101123595,0.02247191011235955,0.19101123595505617,0.0449438202247191,0.0,0.3258426966292135,0.10112359550561797
rostralanteriorcingulate-rh,0.208955223880597,0.0,0.16417910447761194,0.14925373134328357,0.1791044776119403,0.0,0.08208955223880597,0.21641791044776118
