,frontalpole-rh,insula-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.20588235294117646,0.0,0.15441176470588236,0.16176470588235295,0.16911764705882354,0.0,0.09558823529411764,0.21323529411764705
insula-lh,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
lateralorbitofrontal-rh,0.1885245901639344,0.0,0.21311475409836064,0.12295081967213115,0.22131147540983606,0.0,0.04918032786885246,0.20491803278688525
medialorbitofrontal-lh,0.1694915254237288,0.0,0.11016949152542373,0.23728813559322035,0.1271186440677966,0.0,0.17796610169491525,0.17796610169491525
medialorbitofrontal-rh,0.18796992481203006,0.0,0.20300751879699247,0.12781954887218044,0.21804511278195488,0.0,0.06015037593984962,0.20300751879699247
parahippocampal-rh,0.0,0.10344827586206896,0.0,0.0,0.0,0.896551724137931,0.0,0.0
rostralanteriorcingulate-lh,0.13414634146341464,0.0,0.04878048780487805,0.23170731707317074,0.07317073170731707,0.0,0.36585365853658536,0.14634146341463414
rostralanteriorcingulate-rh,0.2,0.0,0.15862068965517243,0.15862068965517243,0.1724137931034483,0.0,0.09655172413793103,0.21379310344827587
