,cuneus-rh,frontalpole-lh,frontalpole-rh,paracentral-rh,pericalcarine-lh,precuneus-rh,superiorparietal-rh,temporalpole-lh
cuneus-rh,0.6020761245674741,0.0,0.12802768166089964,0.12802768166089964,0.0034602076124567475,0.13494809688581316,0.0034602076124567475,0.0
frontalpole-lh,0.0,0.7800829875518672,0.13692946058091288,0.0,0.05394190871369295,0.029045643153526972,0.0,0.0
frontalpole-rh,0.08423913043478261,0.08423913043478261,0.5896739130434783,0.09782608695652174,0.04619565217391304,0.09782608695652174,0.0,0.0
paracentral-rh,0.12313432835820895,0.0,0.13432835820895522,0.5335820895522388,0.011194029850746268,0.19776119402985073,0.0,0.0
pericalcarine-lh,0.0,0.06382978723404255,0.0797872340425532,0.0,0.824468085106383,0.031914893617021274,0.0,0.0
precuneus-rh,0.09610389610389611,0.01818181818181818,0.09350649350649351,0.14545454545454545,0.025974025974025976,0.4155844155844156,0.2051948051948052,0.0
superiorparietal-rh,0.012552301255230125,0.0,0.0,0.0,0.0,0.3263598326359833,0.6610878661087866,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
