,entorhinal-lh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7590361445783133,0.0,0.0963855421686747,0.14457831325301204,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.6902654867256637,0.08849557522123894,0.0,0.0,0.1504424778761062,0.0,0.07079646017699115
frontalpole-rh,0.1308411214953271,0.07476635514018691,0.6728971962616822,0.0,0.0,0.0,0.09345794392523364,0.028037383177570093
parahippocampal-rh,0.08849557522123894,0.0,0.0,0.6283185840707964,0.0,0.0,0.2831858407079646,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.8282828282828283,0.1717171717171717,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.10569105691056911,0.0,0.0,0.12195121951219512,0.5691056910569106,0.0,0.2032520325203252
temporalpole-lh,0.0,0.0,0.09803921568627451,0.27450980392156865,0.0,0.0,0.5784313725490197,0.049019607843137254
temporalpole-rh,0.0,0.0423728813559322,0.0423728813559322,0.0,0.0,0.17796610169491525,0.025423728813559324,0.711864406779661
