,Fp1,FT9,T7,TP9,Fp2,AF7,TP7,AF8
Fp1,0.5230125523012552,0.0,0.0,0.0,0.32217573221757323,0.0,0.0,0.15481171548117154
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.395,0.0,0.0,0.0,0.605,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.1590909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.8409090909090909
