,fusiform-lh,fusiform-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
fusiform-lh,0.2628398791540785,0.09667673716012085,0.10574018126888217,0.012084592145015106,0.23867069486404835,0.1268882175226586,0.15709969788519637,0.0
fusiform-rh,0.12,0.196,0.2,0.092,0.116,0.044,0.2,0.032
isthmuscingulate-rh,0.11073825503355705,0.16778523489932887,0.2080536912751678,0.11073825503355705,0.10738255033557047,0.04697986577181208,0.18791946308724833,0.06040268456375839
lateralorbitofrontal-lh,0.004555808656036446,0.04783599088838269,0.07061503416856492,0.5876993166287016,0.002277904328018223,0.0,0.06150341685649203,0.2255125284738041
lingual-lh,0.2222222222222222,0.082010582010582,0.08994708994708994,0.007936507936507936,0.35714285714285715,0.12433862433862433,0.1164021164021164,0.0
parahippocampal-lh,0.22959183673469388,0.0663265306122449,0.08163265306122448,0.0,0.25510204081632654,0.28061224489795916,0.08673469387755102,0.0
parahippocampal-rh,0.13445378151260504,0.1400560224089636,0.16246498599439776,0.08683473389355742,0.11204481792717087,0.04201680672268908,0.28851540616246496,0.03361344537815126
rostralanteriorcingulate-lh,0.0,0.020066889632107024,0.05351170568561873,0.32441471571906355,0.0,0.0,0.033444816053511704,0.568561872909699
