,fusiform-lh,fusiform-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh
fusiform-lh,0.2116695059625213,0.14267461669505963,0.12947189097103917,0.0017035775127768314,0.19974446337308346,0.15034071550255537,0.15034071550255537,0.014054514480408859
fusiform-rh,0.13610662358642972,0.24474959612277866,0.11187399030694668,0.014135702746365105,0.13691437802907916,0.12358642972536349,0.21122778675282713,0.021405492730210016
isthmuscingulate-rh,0.15425531914893617,0.14095744680851063,0.2590425531914894,0.03031914893617021,0.1478723404255319,0.09946808510638298,0.1478723404255319,0.02021276595744681
lateralorbitofrontal-lh,0.002109704641350211,0.03270042194092827,0.05590717299578059,0.6497890295358649,0.0010548523206751054,0.0,0.04219409282700422,0.21624472573839662
lingual-lh,0.20242070116861435,0.14065108514190316,0.12186978297161936,0.0012520868113522537,0.22245409015025042,0.15275459098497496,0.1439899833055092,0.014607679465776294
parahippocampal-lh,0.17791706846673094,0.15139826422372227,0.09691417550626807,0.0,0.18418514946962392,0.22034715525554485,0.14705882352941177,0.022179363548698167
parahippocampal-rh,0.14035087719298245,0.20414673046251994,0.11642743221690591,0.018341307814992026,0.13596491228070176,0.11842105263157894,0.24362041467304626,0.022727272727272728
rostralanteriorcingulate-lh,0.0391304347826087,0.057608695652173914,0.0391304347826087,0.2184782608695652,0.04021739130434782,0.05217391304347826,0.059782608695652176,0.4934782608695652
