,bankssts-rh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-rh
bankssts-rh,0.6329723225030084,0.048134777376654635,0.06738868832731648,0.0457280385078219,0.024067388688327317,0.032490974729241874,0.026474127557160047,0.12274368231046931
frontalpole-rh,0.0336417157275021,0.5374264087468461,0.051303616484440706,0.0832632464255677,0.09503784693019345,0.07317073170731707,0.09083263246425567,0.03532380151387721
fusiform-rh,0.024777006937561942,0.02923686818632309,0.28790882061446976,0.2576808721506442,0.04757185332011893,0.09365708622398414,0.23885034687809711,0.020317145688800792
inferiortemporal-rh,0.013333333333333334,0.042083333333333334,0.21375,0.29291666666666666,0.055,0.09708333333333333,0.2579166666666667,0.027916666666666666
isthmuscingulate-lh,0.010885700148441365,0.053933696190004946,0.04354280059376546,0.06036615536862939,0.32409698169223156,0.25482434438396834,0.08213755566551212,0.1702127659574468
isthmuscingulate-rh,0.012200252419015565,0.034917963819941104,0.0710980227177114,0.08876735380732015,0.2128733697938578,0.3243584350021035,0.11611274716028608,0.13967185527976442
parahippocampal-rh,0.007591733445803458,0.046393926613243354,0.19738506959088992,0.24968367777309153,0.07423028258118937,0.12568536482496837,0.28005061155630534,0.018979333614508646
pericalcarine-rh,0.06327543424317618,0.02357320099255583,0.026674937965260544,0.043424317617866005,0.21215880893300249,0.20347394540942929,0.02915632754342432,0.39826302729528534
