,Fp1,TP10,T8,AFz,F1,AF8,AF4,F2
Fp1,0.25675675675675674,0.22297297297297297,0.0,0.25675675675675674,0.0,0.0,0.2635135135135135,0.0
TP10,0.25190839694656486,0.24427480916030533,0.0,0.25190839694656486,0.0,0.0,0.25190839694656486,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.21787709497206703,0.18435754189944134,0.0,0.29608938547486036,0.0,0.0,0.3016759776536313,0.0
F1,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.38
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.21839080459770116,0.1896551724137931,0.0,0.29310344827586204,0.0,0.0,0.2988505747126437,0.0
F2,0.0,0.0,0.0,0.0,0.5135135135135135,0.0,0.0,0.4864864864864865
