,Fp1,TP9,TP10,FT10,F8,AF7,AF8,AF4
Fp1,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.5081967213114754
TP9,0.0,0.3368421052631579,0.3368421052631579,0.0,0.3263157894736842,0.0,0.0,0.0
TP10,0.0,0.32673267326732675,0.3465346534653465,0.0,0.32673267326732675,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.336734693877551,0.336734693877551,0.0,0.32653061224489793,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.484375,0.0,0.0,0.0,0.0,0.0,0.0,0.515625
