,Fp1,TP9,TP10,FT10,F8,AF7,AF8,AF4
Fp1,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.49230769230769234
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
