,Fp1,TP10,T8,AFz,F1,AF8,AF4,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.6904761904761905,0.0,0.30952380952380953,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.52,0.0,0.48,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.42857142857142855
