,Fp1,F7,TP10,FT10,AF7,F1,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.3076923076923077,0.21367521367521367,0.0,0.18803418803418803,0.0,0.2905982905982906,0.0
TP10,0.0,0.27472527472527475,0.26373626373626374,0.0,0.18681318681318682,0.0,0.27472527472527475,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2619047619047619,0.2261904761904762,0.0,0.25,0.0,0.2619047619047619,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.2608695652173913,0.18115942028985507,0.0,0.15942028985507245,0.0,0.39855072463768115,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
