,Fp1,FT9,AF7,F5,FC4,FT8,F2,FCz
Fp1,0.4418052256532066,0.42280285035629456,0.09738717339667459,0.0,0.0,0.0,0.0,0.03800475059382423
FT9,0.325,0.5053571428571428,0.10714285714285714,0.0,0.0,0.0,0.0,0.0625
AF7,0.10817941952506596,0.158311345646438,0.40897097625329815,0.0,0.0,0.0,0.0,0.3245382585751979
F5,0.0,0.0,0.0,0.29310344827586204,0.3017241379310345,0.2471264367816092,0.15804597701149425,0.0
FC4,0.0,0.0,0.0,0.18783542039355994,0.3559928443649374,0.25760286225402507,0.19856887298747763,0.0
FT8,0.0,0.0,0.0,0.12125534950071326,0.19971469329529243,0.3609129814550642,0.3181169757489301,0.0
F2,0.0,0.0,0.0,0.09001636661211129,0.1751227495908347,0.35515548281505727,0.37970540098199673,0.0
FCz,0.047619047619047616,0.10416666666666667,0.38392857142857145,0.0,0.0,0.0,0.0,0.4642857142857143
