,Fp1,FT9,AF7,F5,FC4,FT8,F2,FCz
Fp1,0.4021164021164021,0.2698412698412698,0.047619047619047616,0.0,0.0,0.0,0.0,0.2804232804232804
FT9,0.34210526315789475,0.32894736842105265,0.03289473684210526,0.0,0.0,0.0,0.0,0.29605263157894735
AF7,0.1702127659574468,0.0851063829787234,0.3617021276595745,0.0,0.0,0.0,0.0,0.3829787234042553
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.49122807017543857,0.5087719298245614,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.27884615384615385,0.7211538461538461,0.0
FCz,0.3023255813953488,0.2441860465116279,0.09883720930232558,0.0,0.0,0.0,0.0,0.3546511627906977
