,Fp1,FT9,AF7,F5,FC4,FT8,F2,FCz
Fp1,0.4413793103448276,0.006896551724137931,0.27586206896551724,0.0,0.0,0.0,0.0,0.27586206896551724
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.23255813953488372,0.0,0.45930232558139533,0.0,0.0,0.0,0.0,0.3081395348837209
F5,0.0,0.0,0.0,0.3826086956521739,0.3391304347826087,0.0,0.2782608695652174,0.0
FC4,0.0,0.0,0.0,0.3577981651376147,0.3486238532110092,0.0,0.29357798165137616,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.49019607843137253,0.5098039215686274,0.0
F2,0.0,0.0,0.0,0.16494845360824742,0.16494845360824742,0.12371134020618557,0.5463917525773195,0.0
FCz,0.273972602739726,0.0,0.3698630136986301,0.0,0.0,0.0,0.0,0.3561643835616438
