,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.3049645390070922,0.2553191489361702,0.0,0.14893617021276595,0.2907801418439716,0.0,0.0,0.0
F3,0.09714285714285714,0.5257142857142857,0.0,0.2857142857142857,0.09142857142857143,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.07368421052631578,0.34385964912280703,0.0,0.5087719298245614,0.07368421052631578,0.0,0.0,0.0
AF3,0.19457013574660634,0.15384615384615385,0.0,0.09502262443438914,0.5294117647058824,0.0,0.027149321266968326,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0
F5,0.0,0.0,0.0,0.0,0.028037383177570093,0.009345794392523364,0.9626168224299065,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
