,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.49523809523809526,0.0,0.5047619047619047,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.2857142857142857,0.0,0.35714285714285715,0.0,0.35714285714285715,0.0
FC2,0.0,0.452991452991453,0.0,0.5470085470085471,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.14814814814814814,0.0,0.48148148148148145,0.0,0.37037037037037035,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0625,0.0,0.171875,0.0,0.765625,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
