,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.40969162995594716,0.0,0.4185022026431718,0.0,0.0,0.0,0.17180616740088106
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.37254901960784315,0.0,0.4745098039215686,0.0,0.0,0.0,0.15294117647058825
AF3,0.0,0.0,0.0,0.0,0.4915254237288136,0.0,0.5084745762711864,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.3933333333333333,0.0,0.6066666666666667,0.0
FCz,0.0,0.33620689655172414,0.0,0.33620689655172414,0.0,0.0,0.0,0.3275862068965517
