,P7,T8,FC6,AF3,TP7,PO8,FC4,AF4
P7,0.868421052631579,0.0,0.0,0.017543859649122806,0.0,0.0,0.0,0.11403508771929824
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.375,0.0,0.0,0.25,0.0,0.0,0.0,0.375
TP7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.5,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.42857142857142855
