,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.2670850767085077,0.1896792189679219,0.18688981868898186,0.11366806136680614,0.1708507670850767,0.0,0.046722454672245464,0.02510460251046025
F3,0.06876574307304786,0.42544080604534007,0.042065491183879096,0.31687657430730476,0.09093198992443324,0.0,0.016876574307304788,0.03904282115869018
FC1,0.1651031894934334,0.10256410256410256,0.2770481550969356,0.04440275171982489,0.2407754846779237,0.0150093808630394,0.15509693558474047,0.0
FC2,0.045315540728384764,0.35056991937725884,0.019738671114817904,0.4392549346677787,0.08395885460105644,0.0,0.01807061440088963,0.04309146510981374
AF3,0.08044112877067791,0.11676938047356471,0.12455400583846903,0.09892961401232565,0.40966590982808954,0.010055141096334739,0.15958481998053844,0.0
F1,0.0,0.0,0.029411764705882353,0.0,0.03764705882352941,0.5152941176470588,0.11764705882352941,0.3
F5,0.025235404896421846,0.025235404896421846,0.09265536723163842,0.023728813559322035,0.18757062146892656,0.03615819209039548,0.6094161958568738,0.0
FCz,0.03515625,0.15234375,0.0,0.15234375,0.0,0.248046875,0.0,0.412109375
