,Fp1,FT9,AF7,F5,FC4,FT8,F2,FCz
Fp1,0.4427083333333333,0.14583333333333334,0.14583333333333334,0.0,0.0,0.0,0.11979166666666667,0.14583333333333334
FT9,0.16374269005847952,0.27485380116959063,0.2807017543859649,0.0,0.0,0.0,0.0,0.2807017543859649
AF7,0.08163265306122448,0.13994169096209913,0.3848396501457726,0.0,0.0,0.0,0.0,0.3935860058309038
F5,0.0,0.0,0.0,0.3371757925072046,0.29394812680115273,0.16138328530259366,0.207492795389049,0.0
FC4,0.0,0.0,0.0,0.3028571428571429,0.3171428571428571,0.16285714285714287,0.21714285714285714,0.0
FT8,0.0,0.0,0.0,0.252212389380531,0.252212389380531,0.24336283185840707,0.252212389380531,0.0
F2,0.07317073170731707,0.0,0.0,0.22560975609756098,0.23170731707317074,0.17378048780487804,0.29573170731707316,0.0
FCz,0.07253886010362694,0.12435233160621761,0.34974093264248707,0.0,0.0,0.0,0.0,0.4533678756476684
