,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.38107416879795397,0.0,0.3657289002557545,0.2531969309462916,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.31222707423580787,0.0,0.39737991266375544,0.2903930131004367,0.0,0.0,0.0
AF3,0.0,0.26790450928381965,0.0,0.363395225464191,0.3687002652519894,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.8613861386138614,0.13861386138613863,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.10077519379844961,0.8992248062015504,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
