,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.32857142857142857,0.0,0.3357142857142857,0.0,0.3357142857142857,0.0
FC2,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.27167630057803466,0.0,0.4046242774566474,0.0,0.3236994219653179,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.2974683544303797,0.0,0.35443037974683544,0.0,0.34810126582278483,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
