,Fz,F3,FC1,FC2,AF3,F1,F5,FCz
Fz,0.28225806451612906,0.2862903225806452,0.0,0.2862903225806452,0.0,0.0,0.0,0.14516129032258066
F3,0.26492537313432835,0.30223880597014924,0.0,0.29850746268656714,0.0,0.0,0.0,0.13432835820895522
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.26296296296296295,0.3037037037037037,0.0,0.3,0.0,0.0,0.0,0.13333333333333333
AF3,0.0,0.0,0.0,0.0,0.8387096774193549,0.07526881720430108,0.08602150537634409,0.0
F1,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.36363636363636365,0.0
F5,0.0,0.0,0.0,0.0,0.05785123966942149,0.05785123966942149,0.8842975206611571,0.0
FCz,0.2517482517482518,0.2517482517482518,0.0,0.2517482517482518,0.0,0.0,0.0,0.24475524475524477
