,FT9,T7,TP9,P7,O1,P5,PO7,CPz
FT9,0.26229508196721313,0.0,0.22950819672131148,0.0,0.0,0.0,0.21311475409836064,0.29508196721311475
T7,0.0,0.36923076923076925,0.0,0.36923076923076925,0.26153846153846155,0.0,0.0,0.0
TP9,0.25925925925925924,0.0,0.24074074074074073,0.0,0.0,0.0,0.24074074074074073,0.25925925925925924
P7,0.0,0.36923076923076925,0.0,0.36923076923076925,0.26153846153846155,0.0,0.0,0.0
O1,0.0,0.34615384615384615,0.0,0.34615384615384615,0.3076923076923077,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.26,0.0,0.24,0.0,0.0,0.0,0.24,0.26
CPz,0.25,0.0,0.19444444444444445,0.0,0.0,0.0,0.18055555555555555,0.375
