,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lateraloccipital-rh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.6099290780141844,0.2553191489361702,0.0,0.0,0.0,0.0,0.1347517730496454,0.0
frontalpole-rh,0.2185792349726776,0.45901639344262296,0.0273224043715847,0.0,0.06557377049180328,0.0,0.22950819672131148,0.0
fusiform-lh,0.0,0.029556650246305417,0.458128078817734,0.22660098522167488,0.0,0.2561576354679803,0.029556650246305417,0.0
inferiortemporal-lh,0.0,0.0,0.18930041152263374,0.42386831275720166,0.0,0.32098765432098764,0.0,0.06584362139917696
lateraloccipital-rh,0.0,0.1206896551724138,0.0,0.0,0.8793103448275862,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.23423423423423423,0.35135135135135137,0.0,0.4144144144144144,0.0,0.0
rostralanteriorcingulate-rh,0.12234042553191489,0.25,0.026595744680851064,0.0,0.0,0.0,0.601063829787234,0.0
temporalpole-lh,0.0,0.0,0.0,0.13675213675213677,0.0,0.0,0.017094017094017096,0.8461538461538461
