,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parsorbitalis-lh
frontalpole-lh,0.4317343173431734,0.17712177121771217,0.0,0.0,0.14022140221402213,0.09225092250922509,0.02952029520295203,0.12915129151291513
frontalpole-rh,0.15723270440251572,0.44339622641509435,0.0,0.02830188679245283,0.03773584905660377,0.10377358490566038,0.08490566037735849,0.14465408805031446
fusiform-rh,0.0,0.0,0.3723404255319149,0.2393617021276596,0.005319148936170213,0.18617021276595744,0.19680851063829788,0.0
inferiortemporal-rh,0.0,0.028350515463917526,0.1056701030927835,0.3479381443298969,0.03865979381443299,0.16237113402061856,0.27319587628865977,0.04381443298969072
isthmuscingulate-rh,0.15481171548117154,0.03347280334728033,0.0,0.058577405857740586,0.5188284518828452,0.1087866108786611,0.06276150627615062,0.06276150627615062
lingual-rh,0.06430155210643015,0.06651884700665188,0.06873614190687362,0.1130820399113082,0.07538802660753881,0.3215077605321508,0.20842572062084258,0.082039911308204
parahippocampal-rh,0.025210084033613446,0.06512605042016807,0.06512605042016807,0.1953781512605042,0.04411764705882353,0.21428571428571427,0.3130252100840336,0.07773109243697479
parsorbitalis-lh,0.14181818181818182,0.16727272727272727,0.0,0.04727272727272727,0.06909090909090909,0.14909090909090908,0.12,0.3054545454545455
