,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
inferiorparietal-rh,0.15281501340482573,0.10187667560321716,0.08847184986595175,0.13404825737265416,0.13672922252010725,0.12332439678284182,0.13404825737265416,0.128686327077748
postcentral-lh,0.09582309582309582,0.14987714987714987,0.12776412776412777,0.12039312039312039,0.13513513513513514,0.11793611793611794,0.12039312039312039,0.13267813267813267
postcentral-rh,0.09090909090909091,0.1443850267379679,0.18716577540106952,0.10427807486631016,0.12299465240641712,0.10160427807486631,0.10427807486631016,0.1443850267379679
superiorfrontal-lh,0.1180722891566265,0.1108433734939759,0.08674698795180723,0.15180722891566265,0.14457831325301204,0.12048192771084337,0.13975903614457832,0.12771084337349398
superiorfrontal-rh,0.1141552511415525,0.12100456621004566,0.09817351598173515,0.1415525114155251,0.1552511415525114,0.11187214611872145,0.1324200913242009,0.12557077625570776
superiorparietal-lh,0.11904761904761904,0.12433862433862433,0.09788359788359788,0.13227513227513227,0.12962962962962962,0.1455026455026455,0.12169312169312169,0.12962962962962962
superiorparietal-rh,0.12590799031476999,0.11138014527845036,0.08958837772397095,0.14285714285714285,0.14043583535108958,0.11380145278450363,0.14527845036319612,0.13075060532687652
supramarginal-rh,0.11286681715575621,0.11738148984198646,0.11963882618510158,0.12415349887133183,0.13544018058690746,0.10835214446952596,0.11963882618510158,0.16252821670428894
