,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-rh
inferiorparietal-rh,0.1919191919191919,0.06060606060606061,0.04040404040404041,0.1414141414141414,0.15151515151515152,0.10101010101010101,0.1717171717171717,0.1414141414141414
postcentral-lh,0.1346153846153846,0.11538461538461539,0.07692307692307693,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846
postcentral-rh,0.1282051282051282,0.1282051282051282,0.10256410256410256,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282
superiorfrontal-lh,0.16129032258064516,0.06451612903225806,0.043010752688172046,0.15053763440860216,0.16129032258064516,0.10752688172043011,0.16129032258064516,0.15053763440860216
superiorfrontal-rh,0.16842105263157894,0.06315789473684211,0.042105263157894736,0.14736842105263157,0.15789473684210525,0.10526315789473684,0.16842105263157894,0.14736842105263157
superiorparietal-lh,0.14666666666666667,0.08,0.05333333333333334,0.14666666666666667,0.14666666666666667,0.13333333333333333,0.14666666666666667,0.14666666666666667
superiorparietal-rh,0.1836734693877551,0.061224489795918366,0.04081632653061224,0.14285714285714285,0.15306122448979592,0.10204081632653061,0.17346938775510204,0.14285714285714285
supramarginal-rh,0.16129032258064516,0.06451612903225806,0.043010752688172046,0.15053763440860216,0.16129032258064516,0.10752688172043011,0.16129032258064516,0.15053763440860216
