,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.19480519480519481,0.1461038961038961,0.1038961038961039,0.11363636363636363,0.08441558441558442,0.15584415584415584,0.07792207792207792,0.12337662337662338
inferiorparietal-rh,0.16071428571428573,0.16428571428571428,0.11428571428571428,0.10357142857142858,0.09285714285714286,0.1357142857142857,0.09285714285714286,0.1357142857142857
postcentral-lh,0.13025210084033614,0.13445378151260504,0.19747899159663865,0.07563025210084033,0.09243697478991597,0.10084033613445378,0.10084033613445378,0.16806722689075632
postcentral-rh,0.1583710407239819,0.13122171945701358,0.08597285067873303,0.2579185520361991,0.09049773755656108,0.13122171945701358,0.058823529411764705,0.08597285067873303
superiorparietal-lh,0.14130434782608695,0.14130434782608695,0.11956521739130435,0.10869565217391304,0.15217391304347827,0.14130434782608695,0.05434782608695652,0.14130434782608695
superiorparietal-rh,0.18352059925093633,0.14606741573033707,0.0898876404494382,0.10861423220973783,0.09737827715355805,0.1947565543071161,0.06741573033707865,0.11235955056179775
superiortemporal-lh,0.14285714285714285,0.15428571428571428,0.13714285714285715,0.08571428571428572,0.05714285714285714,0.10857142857142857,0.18285714285714286,0.13142857142857142
superiortemporal-rh,0.1383399209486166,0.1422924901185771,0.1541501976284585,0.07114624505928854,0.09881422924901186,0.11067193675889328,0.09090909090909091,0.19367588932806323
