,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh
caudalmiddlefrontal-lh,0.13974799541809851,0.10996563573883161,0.12142038946162657,0.13287514318442153,0.12142038946162657,0.11683848797250859,0.12371134020618557,0.13402061855670103
parsopercularis-lh,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.11920529801324503
parstriangularis-rh,0.1275820170109356,0.1166464155528554,0.1275820170109356,0.1275820170109356,0.1275820170109356,0.12393681652490887,0.1275820170109356,0.12150668286755771
precentral-lh,0.13403263403263405,0.11188811188811189,0.12354312354312354,0.13403263403263405,0.12354312354312354,0.11888111888111888,0.1258741258741259,0.1282051282051282
precentral-rh,0.1275820170109356,0.1166464155528554,0.1275820170109356,0.1275820170109356,0.1275820170109356,0.12393681652490887,0.1275820170109356,0.12150668286755771
rostralmiddlefrontal-lh,0.12656641604010024,0.12030075187969924,0.12656641604010024,0.12656641604010024,0.12656641604010024,0.12656641604010024,0.12656641604010024,0.12030075187969924
rostralmiddlefrontal-rh,0.12845138055222088,0.11524609843937575,0.12725090036014405,0.12845138055222088,0.12725090036014405,0.12244897959183673,0.12845138055222088,0.12244897959183673
superiortemporal-lh,0.1374133949191686,0.10623556581986143,0.11778290993071594,0.12933025404157045,0.11778290993071594,0.11316397228637413,0.12009237875288684,0.1581986143187067
