,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh
caudalmiddlefrontal-lh,0.12384716732542819,0.1251646903820817,0.1251646903820817,0.1251646903820817,0.1251646903820817,0.1251646903820817,0.1251646903820817,0.1251646903820817
caudalmiddlefrontal-rh,0.1070615034168565,0.1378132118451025,0.13439635535307518,0.1264236902050114,0.11617312072892938,0.1252847380410023,0.12984054669703873,0.12300683371298406
parsopercularis-lh,0.10730593607305935,0.1358447488584475,0.13470319634703196,0.1267123287671233,0.11643835616438356,0.12557077625570776,0.13013698630136986,0.1232876712328767
parstriangularis-rh,0.1091753774680604,0.13008130081300814,0.13008130081300814,0.1289198606271777,0.11846689895470383,0.12775842044134728,0.13008130081300814,0.1254355400696864
precentral-lh,0.11547911547911548,0.12653562653562653,0.12653562653562653,0.12653562653562653,0.12530712530712532,0.12653562653562653,0.12653562653562653,0.12653562653562653
precentral-rh,0.10955710955710955,0.12937062937062938,0.12937062937062938,0.12937062937062938,0.11888111888111888,0.1282051282051282,0.12937062937062938,0.1258741258741259
rostralmiddlefrontal-lh,0.10817031070195628,0.1323360184119678,0.1323360184119678,0.1277330264672037,0.11737629459148446,0.12658227848101267,0.13118527042577677,0.12428078250863062
rostralmiddlefrontal-rh,0.11071849234393404,0.12838633686690223,0.12838633686690223,0.12838633686690223,0.12014134275618374,0.12838633686690223,0.12838633686690223,0.127208480565371
